"class" "cap-color" "habitat" "ring-number" "odor"
"6521" "poison" "red" "paths" "one" "fishy"
"6522" "poison" "brown" "paths" "one" "fishy"
"6523" "poison" "red" "paths" "one" "fishy"
"6524" "poison" "red" "woods" "one" "foul"
"6525" "poison" "red" "woods" "one" "spicy"
"6526" "poison" "brown" "leaves" "one" "foul"
"6527" "poison" "brown" "leaves" "one" "spicy"
"6528" "poison" "red" "paths" "one" "spicy"
"6529" "poison" "brown" "woods" "one" "fishy"
"6530" "poison" "brown" "paths" "one" "spicy"
"6531" "edible" "white" "grasses" "two" "none"
"6532" "poison" "brown" "woods" "one" "foul"
"6533" "poison" "red" "woods" "one" "foul"
"6534" "poison" "red" "woods" "one" "foul"
"6535" "poison" "brown" "leaves" "one" "spicy"
"6536" "poison" "brown" "woods" "one" "fishy"
"6537" "poison" "red" "leaves" "one" "fishy"
"6538" "poison" "brown" "leaves" "one" "spicy"
"6539" "poison" "red" "leaves" "one" "fishy"
"6540" "poison" "red" "paths" "one" "fishy"
"6541" "poison" "red" "woods" "one" "spicy"
"6542" "poison" "brown" "paths" "one" "spicy"
"6543" "poison" "brown" "leaves" "one" "foul"
"6544" "poison" "red" "leaves" "one" "spicy"
"6545" "poison" "brown" "leaves" "one" "spicy"
"6546" "poison" "brown" "woods" "one" "foul"
"6547" "poison" "brown" "paths" "one" "fishy"
"6548" "poison" "red" "paths" "one" "foul"
"6549" "poison" "red" "leaves" "one" "spicy"
"6550" "poison" "red" "paths" "one" "spicy"
"6551" "poison" "red" "paths" "one" "foul"
"6552" "poison" "red" "paths" "one" "spicy"
"6553" "poison" "brown" "paths" "one" "fishy"
"6554" "poison" "brown" "woods" "one" "spicy"
"6555" "poison" "red" "paths" "one" "fishy"
"6556" "poison" "red" "paths" "one" "foul"
"6557" "poison" "red" "paths" "one" "spicy"
"6558" "poison" "brown" "paths" "one" "spicy"
"6559" "edible" "brown" "leaves" "one" "none"
"6560" "poison" "brown" "leaves" "one" "fishy"
"6561" "poison" "brown" "leaves" "one" "fishy"
"6562" "poison" "brown" "woods" "one" "foul"
"6563" "poison" "brown" "woods" "one" "fishy"
"6564" "poison" "brown" "paths" "one" "fishy"
"6565" "poison" "brown" "woods" "one" "fishy"
"6566" "poison" "red" "paths" "one" "foul"
"6567" "poison" "red" "woods" "one" "fishy"
"6568" "poison" "brown" "leaves" "one" "foul"
"6569" "poison" "red" "leaves" "one" "foul"
"6570" "poison" "brown" "paths" "one" "spicy"
"6571" "poison" "red" "paths" "one" "fishy"
"6572" "poison" "red" "woods" "one" "spicy"
"6573" "poison" "red" "leaves" "one" "foul"
"6574" "poison" "red" "paths" "one" "fishy"
"6575" "poison" "red" "leaves" "one" "fishy"
"6576" "poison" "red" "paths" "one" "foul"
"6577" "poison" "brown" "paths" "one" "foul"
"6578" "poison" "brown" "leaves" "one" "fishy"
"6579" "poison" "brown" "woods" "one" "foul"
"6580" "poison" "red" "paths" "one" "fishy"
"6581" "poison" "red" "leaves" "one" "fishy"
"6582" "poison" "brown" "woods" "one" "spicy"
"6583" "poison" "red" "woods" "one" "spicy"
"6584" "poison" "brown" "paths" "one" "spicy"
"6585" "poison" "brown" "leaves" "one" "spicy"
"6586" "poison" "red" "paths" "one" "fishy"
"6587" "poison" "brown" "paths" "one" "fishy"
"6588" "poison" "red" "leaves" "one" "fishy"
"6589" "poison" "red" "paths" "one" "spicy"
"6590" "poison" "brown" "woods" "one" "foul"
"6591" "poison" "brown" "leaves" "one" "fishy"
"6592" "poison" "brown" "woods" "one" "spicy"
"6593" "poison" "red" "woods" "one" "spicy"
"6594" "poison" "red" "woods" "one" "spicy"
"6595" "poison" "red" "paths" "one" "spicy"
"6596" "poison" "brown" "leaves" "one" "spicy"
"6597" "poison" "brown" "paths" "one" "fishy"
"6598" "poison" "brown" "leaves" "one" "spicy"
"6599" "poison" "red" "paths" "one" "fishy"
"6600" "edible" "gray" "grasses" "two" "none"
"6601" "poison" "brown" "paths" "one" "fishy"
"6602" "poison" "red" "paths" "one" "spicy"
"6603" "poison" "brown" "paths" "one" "spicy"
"6604" "poison" "brown" "woods" "one" "spicy"
"6605" "poison" "red" "leaves" "one" "spicy"
"6606" "poison" "brown" "leaves" "one" "foul"
"6607" "poison" "red" "woods" "one" "foul"
"6608" "poison" "brown" "woods" "one" "spicy"
"6609" "poison" "brown" "woods" "one" "fishy"
"6610" "poison" "red" "leaves" "one" "foul"
"6611" "poison" "brown" "paths" "one" "foul"
"6612" "poison" "brown" "paths" "one" "foul"
"6613" "poison" "red" "woods" "one" "foul"
"6614" "poison" "red" "woods" "one" "fishy"
"6615" "poison" "brown" "leaves" "one" "spicy"
"6616" "poison" "brown" "paths" "one" "foul"
"6617" "poison" "red" "paths" "one" "fishy"
"6618" "poison" "red" "leaves" "one" "spicy"
"6619" "poison" "red" "leaves" "one" "foul"
"6620" "poison" "brown" "paths" "one" "spicy"
"6621" "poison" "red" "woods" "one" "spicy"
"6622" "poison" "brown" "woods" "one" "foul"
"6623" "poison" "red" "woods" "one" "spicy"
"6624" "poison" "red" "leaves" "one" "fishy"
"6625" "poison" "red" "paths" "one" "foul"
"6626" "poison" "red" "paths" "one" "spicy"
"6627" "poison" "brown" "woods" "one" "fishy"
"6628" "poison" "red" "leaves" "one" "spicy"
"6629" "poison" "red" "leaves" "one" "fishy"
"6630" "poison" "brown" "woods" "one" "fishy"
"6631" "poison" "brown" "leaves" "one" "spicy"
"6632" "poison" "red" "woods" "one" "fishy"
"6633" "poison" "red" "woods" "one" "foul"
"6634" "poison" "brown" "woods" "one" "spicy"
"6635" "poison" "red" "leaves" "one" "foul"
"6636" "poison" "brown" "leaves" "one" "spicy"
"6637" "poison" "brown" "woods" "one" "foul"
"6638" "poison" "red" "woods" "one" "fishy"
"6639" "poison" "brown" "paths" "one" "fishy"
"6640" "poison" "brown" "leaves" "one" "fishy"
"6641" "poison" "brown" "paths" "one" "fishy"
"6642" "poison" "brown" "paths" "one" "fishy"
"6643" "poison" "red" "woods" "one" "spicy"
"6644" "poison" "brown" "paths" "one" "foul"
"6645" "poison" "red" "woods" "one" "fishy"
"6646" "poison" "brown" "leaves" "one" "foul"
"6647" "poison" "brown" "paths" "one" "fishy"
"6648" "poison" "brown" "paths" "one" "spicy"
"6649" "poison" "red" "leaves" "one" "fishy"
"6650" "poison" "brown" "leaves" "one" "fishy"
"6651" "poison" "red" "paths" "one" "spicy"
"6652" "poison" "brown" "leaves" "one" "fishy"
"6653" "poison" "red" "paths" "one" "spicy"
"6654" "poison" "red" "leaves" "one" "foul"
"6655" "poison" "red" "leaves" "one" "fishy"
"6656" "poison" "brown" "woods" "one" "spicy"
"6657" "poison" "red" "paths" "one" "foul"
"6658" "poison" "brown" "leaves" "one" "foul"
"6659" "poison" "red" "paths" "one" "spicy"
"6660" "poison" "red" "paths" "one" "fishy"
"6661" "edible" "gray" "grasses" "two" "none"
"6662" "poison" "brown" "paths" "one" "fishy"
"6663" "poison" "brown" "paths" "one" "spicy"
"6664" "edible" "brown" "leaves" "one" "none"
"6665" "poison" "brown" "woods" "one" "fishy"
"6666" "poison" "brown" "woods" "one" "spicy"
"6667" "poison" "red" "woods" "one" "spicy"
"6668" "poison" "red" "woods" "one" "spicy"
"6669" "poison" "cinnamon" "woods" "none" "musty"
"6670" "poison" "red" "leaves" "one" "spicy"
"6671" "poison" "brown" "paths" "one" "spicy"
"6672" "poison" "brown" "leaves" "one" "fishy"
"6673" "poison" "red" "woods" "one" "spicy"
"6674" "poison" "red" "woods" "one" "foul"
"6675" "poison" "red" "leaves" "one" "foul"
"6676" "poison" "brown" "woods" "one" "foul"
"6677" "poison" "brown" "woods" "one" "spicy"
"6678" "poison" "red" "paths" "one" "fishy"
"6679" "poison" "red" "leaves" "one" "fishy"
"6680" "poison" "red" "woods" "one" "spicy"
"6681" "poison" "brown" "leaves" "one" "fishy"
"6682" "poison" "red" "leaves" "one" "foul"
"6683" "poison" "red" "paths" "one" "spicy"
"6684" "poison" "red" "leaves" "one" "foul"
"6685" "poison" "red" "paths" "one" "foul"
"6686" "poison" "red" "paths" "one" "fishy"
"6687" "poison" "red" "woods" "one" "foul"
"6688" "poison" "red" "paths" "one" "spicy"
"6689" "poison" "red" "leaves" "one" "foul"
"6690" "poison" "red" "woods" "one" "fishy"
"6691" "poison" "brown" "woods" "one" "fishy"
"6692" "poison" "brown" "leaves" "one" "spicy"
"6693" "poison" "brown" "woods" "one" "fishy"
"6694" "poison" "brown" "paths" "one" "spicy"
"6695" "poison" "red" "woods" "one" "spicy"
"6696" "poison" "brown" "paths" "one" "foul"
"6697" "poison" "brown" "woods" "one" "fishy"
"6698" "poison" "brown" "woods" "one" "foul"
"6699" "poison" "red" "paths" "one" "fishy"
"6700" "poison" "red" "leaves" "one" "spicy"
"6701" "poison" "brown" "woods" "one" "foul"
"6702" "poison" "red" "leaves" "one" "fishy"
"6703" "poison" "brown" "woods" "one" "spicy"
"6704" "poison" "brown" "woods" "one" "spicy"
"6705" "poison" "red" "paths" "one" "foul"
"6706" "poison" "brown" "woods" "one" "fishy"
"6707" "poison" "red" "woods" "one" "foul"
"6708" "poison" "brown" "leaves" "one" "fishy"
"6709" "poison" "brown" "paths" "one" "fishy"
"6710" "poison" "brown" "paths" "one" "foul"
"6711" "poison" "red" "leaves" "one" "fishy"
"6712" "poison" "brown" "leaves" "one" "foul"
"6713" "poison" "red" "paths" "one" "foul"
"6714" "poison" "red" "woods" "one" "foul"
"6715" "poison" "red" "woods" "one" "spicy"
"6716" "poison" "red" "paths" "one" "fishy"
"6717" "poison" "red" "paths" "one" "spicy"
"6718" "poison" "brown" "paths" "one" "foul"
"6719" "poison" "brown" "paths" "one" "fishy"
"6720" "poison" "red" "woods" "one" "spicy"
"6721" "poison" "red" "woods" "one" "spicy"
"6722" "poison" "red" "leaves" "one" "foul"
"6723" "poison" "brown" "leaves" "one" "spicy"
"6724" "poison" "red" "woods" "one" "foul"
"6725" "poison" "red" "leaves" "one" "spicy"
"6726" "poison" "brown" "paths" "one" "fishy"
"6727" "poison" "red" "paths" "one" "spicy"
"6728" "poison" "red" "leaves" "one" "fishy"
"6729" "poison" "red" "woods" "one" "spicy"
"6730" "poison" "brown" "leaves" "one" "foul"
"6731" "poison" "red" "leaves" "one" "foul"
"6732" "poison" "brown" "leaves" "one" "spicy"
"6733" "poison" "red" "woods" "one" "fishy"
"6734" "poison" "red" "woods" "one" "spicy"
"6735" "poison" "brown" "leaves" "one" "fishy"
"6736" "poison" "red" "paths" "one" "spicy"
"6737" "poison" "red" "woods" "one" "fishy"
"6738" "poison" "red" "paths" "one" "spicy"
"6739" "poison" "brown" "leaves" "one" "fishy"
"6740" "poison" "brown" "leaves" "one" "fishy"
"6741" "poison" "red" "leaves" "one" "foul"
"6742" "poison" "brown" "paths" "one" "fishy"
"6743" "poison" "red" "woods" "one" "spicy"
"6744" "poison" "red" "woods" "one" "fishy"
"6745" "edible" "gray" "grasses" "two" "none"
"6746" "poison" "red" "paths" "one" "fishy"
"6747" "poison" "brown" "leaves" "one" "foul"
"6748" "poison" "brown" "paths" "one" "spicy"
"6749" "poison" "red" "leaves" "one" "foul"
"6750" "poison" "red" "leaves" "one" "fishy"
"6751" "poison" "red" "leaves" "one" "spicy"
"6752" "poison" "red" "woods" "one" "fishy"
"6753" "edible" "gray" "grasses" "two" "none"
"6754" "poison" "brown" "woods" "one" "spicy"
"6755" "poison" "red" "woods" "one" "foul"
"6756" "poison" "brown" "woods" "one" "spicy"
"6757" "poison" "brown" "leaves" "one" "foul"
"6758" "poison" "brown" "woods" "one" "foul"
"6759" "poison" "red" "woods" "one" "spicy"
"6760" "poison" "brown" "leaves" "one" "spicy"
"6761" "poison" "brown" "woods" "one" "fishy"
"6762" "poison" "red" "woods" "one" "foul"
"6763" "edible" "gray" "grasses" "two" "none"
"6764" "edible" "brown" "leaves" "one" "none"
"6765" "poison" "brown" "leaves" "one" "spicy"
"6766" "poison" "brown" "paths" "one" "spicy"
"6767" "poison" "brown" "leaves" "one" "spicy"
"6768" "poison" "red" "leaves" "one" "spicy"
"6769" "poison" "brown" "leaves" "one" "fishy"
"6770" "poison" "brown" "woods" "one" "foul"
"6771" "poison" "red" "paths" "one" "fishy"
"6772" "poison" "red" "leaves" "one" "foul"
"6773" "poison" "brown" "leaves" "one" "spicy"
"6774" "poison" "red" "woods" "one" "fishy"
"6775" "edible" "white" "grasses" "two" "none"
"6776" "poison" "brown" "paths" "one" "foul"
"6777" "poison" "red" "leaves" "one" "fishy"
"6778" "poison" "brown" "woods" "one" "fishy"
"6779" "poison" "brown" "leaves" "one" "fishy"
"6780" "poison" "brown" "woods" "one" "foul"
"6781" "poison" "brown" "woods" "one" "fishy"
"6782" "poison" "brown" "paths" "one" "fishy"
"6783" "poison" "red" "paths" "one" "fishy"
"6784" "poison" "brown" "paths" "one" "fishy"
"6785" "poison" "brown" "woods" "one" "foul"
"6786" "poison" "brown" "leaves" "one" "spicy"
"6787" "poison" "brown" "woods" "one" "foul"
"6788" "poison" "red" "leaves" "one" "spicy"
"6789" "poison" "red" "woods" "one" "foul"
"6790" "poison" "red" "leaves" "one" "spicy"
"6791" "poison" "brown" "paths" "one" "foul"
"6792" "poison" "red" "leaves" "one" "spicy"
"6793" "poison" "red" "leaves" "one" "spicy"
"6794" "poison" "red" "woods" "one" "spicy"
"6795" "poison" "red" "leaves" "one" "fishy"
"6796" "poison" "red" "leaves" "one" "spicy"
"6797" "poison" "brown" "leaves" "one" "foul"
"6798" "poison" "brown" "leaves" "one" "foul"
"6799" "poison" "brown" "paths" "one" "fishy"
"6800" "poison" "red" "leaves" "one" "foul"
"6801" "poison" "red" "leaves" "one" "fishy"
"6802" "poison" "red" "paths" "one" "spicy"
"6803" "poison" "red" "paths" "one" "fishy"
"6804" "poison" "red" "leaves" "one" "foul"
"6805" "poison" "red" "woods" "one" "spicy"
"6806" "poison" "red" "leaves" "one" "foul"
"6807" "poison" "brown" "woods" "one" "fishy"
"6808" "poison" "red" "leaves" "one" "fishy"
"6809" "poison" "red" "paths" "one" "spicy"
"6810" "poison" "red" "woods" "one" "fishy"
"6811" "poison" "red" "leaves" "one" "foul"
"6812" "poison" "red" "paths" "one" "foul"
"6813" "poison" "red" "paths" "one" "foul"
"6814" "poison" "red" "paths" "one" "fishy"
"6815" "poison" "red" "paths" "one" "spicy"
"6816" "poison" "brown" "leaves" "one" "fishy"
"6817" "poison" "red" "woods" "one" "foul"
"6818" "poison" "brown" "paths" "one" "spicy"
"6819" "poison" "red" "leaves" "one" "foul"
"6820" "poison" "brown" "woods" "one" "fishy"
"6821" "poison" "brown" "paths" "one" "fishy"
"6822" "poison" "red" "leaves" "one" "spicy"
"6823" "poison" "red" "leaves" "one" "fishy"
"6824" "poison" "brown" "paths" "one" "fishy"
"6825" "poison" "brown" "paths" "one" "fishy"
"6826" "poison" "red" "woods" "one" "spicy"
"6827" "poison" "red" "leaves" "one" "foul"
"6828" "edible" "gray" "grasses" "two" "none"
"6829" "poison" "brown" "woods" "one" "fishy"
"6830" "poison" "brown" "paths" "one" "fishy"
"6831" "poison" "brown" "paths" "one" "spicy"
"6832" "poison" "brown" "paths" "one" "spicy"
"6833" "poison" "red" "paths" "one" "spicy"
"6834" "poison" "red" "leaves" "one" "foul"
"6835" "poison" "red" "leaves" "one" "foul"
"6836" "poison" "red" "paths" "one" "foul"
"6837" "poison" "brown" "leaves" "one" "foul"
"6838" "poison" "red" "paths" "one" "foul"
"6839" "poison" "brown" "paths" "one" "foul"
"6840" "poison" "red" "leaves" "one" "foul"
"6841" "poison" "red" "paths" "one" "spicy"
"6842" "poison" "red" "woods" "one" "fishy"
"6843" "poison" "red" "paths" "one" "foul"
"6844" "poison" "red" "paths" "one" "spicy"
"6845" "poison" "brown" "paths" "one" "spicy"
"6846" "poison" "red" "woods" "one" "spicy"
"6847" "poison" "red" "leaves" "one" "fishy"
"6848" "poison" "red" "leaves" "one" "spicy"
"6849" "poison" "red" "leaves" "one" "foul"
"6850" "edible" "brown" "leaves" "one" "none"
"6851" "poison" "brown" "woods" "one" "foul"
"6852" "poison" "red" "leaves" "one" "spicy"
"6853" "poison" "brown" "woods" "one" "spicy"
"6854" "poison" "red" "woods" "one" "foul"
"6855" "poison" "brown" "paths" "one" "foul"
"6856" "poison" "brown" "woods" "none" "musty"
"6857" "poison" "red" "paths" "one" "foul"
"6858" "poison" "red" "leaves" "one" "spicy"
"6859" "poison" "brown" "woods" "one" "fishy"
"6860" "poison" "red" "paths" "one" "foul"
"6861" "edible" "white" "grasses" "two" "none"
"6862" "poison" "brown" "leaves" "one" "fishy"
"6863" "poison" "brown" "woods" "one" "fishy"
"6864" "poison" "brown" "paths" "one" "fishy"
"6865" "poison" "brown" "woods" "one" "spicy"
"6866" "poison" "brown" "leaves" "one" "fishy"
"6867" "poison" "red" "paths" "one" "fishy"
"6868" "poison" "red" "woods" "one" "foul"
"6869" "poison" "brown" "paths" "one" "foul"
"6870" "poison" "brown" "paths" "one" "foul"
"6871" "poison" "red" "leaves" "one" "foul"
"6872" "poison" "red" "leaves" "one" "fishy"
"6873" "poison" "red" "woods" "one" "fishy"
"6874" "poison" "brown" "woods" "one" "fishy"
"6875" "poison" "red" "paths" "one" "spicy"
"6876" "poison" "brown" "leaves" "one" "foul"
"6877" "poison" "brown" "leaves" "one" "fishy"
"6878" "poison" "red" "woods" "one" "fishy"
"6879" "poison" "brown" "woods" "one" "foul"
"6880" "poison" "red" "leaves" "one" "foul"
"6881" "poison" "red" "paths" "one" "foul"
"6882" "poison" "brown" "leaves" "one" "foul"
"6883" "poison" "brown" "woods" "one" "fishy"
"6884" "poison" "red" "woods" "one" "foul"
"6885" "edible" "gray" "grasses" "two" "none"
"6886" "poison" "red" "woods" "one" "fishy"
"6887" "poison" "brown" "woods" "one" "fishy"
"6888" "poison" "brown" "woods" "one" "spicy"
"6889" "poison" "red" "paths" "one" "spicy"
"6890" "poison" "red" "leaves" "one" "foul"
"6891" "poison" "brown" "leaves" "one" "spicy"
"6892" "poison" "red" "paths" "one" "spicy"
"6893" "poison" "red" "paths" "one" "foul"
"6894" "poison" "brown" "woods" "one" "spicy"
"6895" "poison" "red" "paths" "one" "spicy"
"6896" "poison" "brown" "leaves" "one" "spicy"
"6897" "poison" "red" "paths" "one" "foul"
"6898" "poison" "red" "paths" "one" "fishy"
"6899" "poison" "brown" "woods" "one" "fishy"
"6900" "poison" "brown" "paths" "one" "foul"
"6901" "edible" "brown" "leaves" "one" "none"
"6902" "poison" "brown" "paths" "one" "fishy"
"6903" "poison" "brown" "leaves" "one" "fishy"
"6904" "poison" "red" "paths" "one" "foul"
"6905" "edible" "cinnamon" "paths" "two" "none"
"6906" "edible" "brown" "leaves" "one" "none"
"6907" "edible" "gray" "grasses" "two" "none"
"6908" "edible" "gray" "grasses" "two" "none"
"6909" "poison" "brown" "woods" "one" "spicy"
"6910" "poison" "red" "paths" "one" "foul"
"6911" "edible" "brown" "leaves" "one" "none"
"6912" "poison" "red" "woods" "one" "spicy"
"6913" "poison" "yellow" "leaves" "one" "none"
"6914" "poison" "red" "woods" "one" "foul"
"6915" "edible" "gray" "grasses" "two" "none"
"6916" "poison" "red" "paths" "one" "foul"
"6917" "poison" "red" "paths" "one" "spicy"
"6918" "poison" "red" "woods" "one" "spicy"
"6919" "poison" "brown" "paths" "one" "fishy"
"6920" "poison" "red" "woods" "one" "spicy"
"6921" "edible" "gray" "grasses" "two" "none"
"6922" "poison" "brown" "paths" "one" "spicy"
"6923" "poison" "red" "woods" "one" "fishy"
"6924" "poison" "red" "leaves" "one" "foul"
"6925" "edible" "gray" "grasses" "two" "none"
"6926" "poison" "brown" "woods" "one" "spicy"
"6927" "poison" "brown" "paths" "one" "fishy"
"6928" "edible" "brown" "leaves" "one" "none"
"6929" "edible" "pink" "paths" "two" "none"
"6930" "poison" "brown" "woods" "one" "fishy"
"6931" "poison" "red" "leaves" "one" "fishy"
"6932" "poison" "brown" "leaves" "one" "spicy"
"6933" "edible" "white" "grasses" "two" "none"
"6934" "poison" "red" "paths" "one" "foul"
"6935" "poison" "red" "leaves" "one" "fishy"
"6936" "poison" "red" "leaves" "one" "fishy"
"6937" "poison" "brown" "woods" "one" "foul"
"6938" "edible" "white" "grasses" "two" "none"
"6939" "edible" "white" "grasses" "two" "none"
"6940" "poison" "red" "leaves" "one" "fishy"
"6941" "poison" "brown" "leaves" "one" "fishy"
"6942" "edible" "brown" "paths" "two" "none"
"6943" "poison" "brown" "woods" "one" "spicy"
"6944" "poison" "brown" "leaves" "one" "fishy"
"6945" "poison" "brown" "leaves" "one" "spicy"
"6946" "poison" "red" "woods" "none" "musty"
"6947" "poison" "red" "woods" "one" "foul"
